Weight,Volume,Dimensions,AnomalyFlag
89.5,3.8,42x34x28,0
330.0,5.8,24x23x19,0
282.8,5.6,39x21x26,0
340.2,4.3,43x38x20,0
274.7,5.2,39x11x10,0
146.5,2.6,16x37x18,1
150.0,4.4,38x33x18,0
110.4,4.1,29x13x9,0
241.3,3.0,42x25x10,0
148.2,4.2,50x15x24,0
331.1,4.7,34x17x30,0
256.6,3.7,32x39x30,1
322.3,5.0,45x31x27,1
304.4,4.3,31x20x23,0
157.4,3.9,29x32x30,0
326.5,5.7,24x34x28,0
323.3,6.1,26x22x26,0
58.5,3.3,42x15x18,0
55.9,1.5,24x14x17,1
250.3,3.4,28x32x23,0
310.6,5.8,32x35x15,0
323.0,4.8,45x35x9,0
103.9,2.5,26x26x28,0
170.9,3.1,30x19x30,0
173.3,3.6,50x26x9,1
256.0,3.4,43x29x17,1
87.2,2.1,27x32x19,0
144.4,2.7,49x12x27,0
304.3,4.5,36x16x15,0
185.8,2.9,32x38x18,0
275.5,4.4,31x13x12,0
207.1,4.8,19x38x22,0
80.8,2.2,16x40x18,0
155.3,4.3,44x24x27,0
229.0,3.2,35x11x25,0
229.4,4.1,29x38x12,0
172.1,3.7,31x35x21,0
152.9,4.4,41x36x26,1
341.4,5.7,49x32x8,0
191.7,4.1,29x25x30,1
112.6,3.0,39x13x8,0
207.6,3.9,29x38x23,0
106.4,3.1,41x39x22,1
67.6,1.6,22x40x29,0
285.7,5.7,25x13x30,0
107.9,2.6,41x18x12,0
110.1,3.0,45x11x15,0
294.2,5.9,15x12x18,0
266.2,5.3,47x25x19,0
324.6,5.4,36x34x14,0
94.2,1.6,49x16x20,0
304.9,5.7,33x11x11,0
278.7,4.6,38x20x30,0
287.4,3.6,37x39x25,0
202.8,2.9,23x13x16,0
183.8,4.2,38x31x22,0
319.0,6.1,26x16x10,0
300.6,3.9,18x15x9,0
113.6,2.8,19x20x11,0
343.7,4.5,36x16x16,0
271.5,4.2,45x21x9,0
178.6,2.8,45x34x15,0
150.3,3.8,15x33x14,0
289.4,4.7,38x25x29,0
220.5,4.7,35x22x22,0
277.5,3.9,17x29x16,0
305.9,5.2,32x38x17,0
316.7,5.4,19x16x18,0
190.0,4.5,47x30x24,0
59.5,2.6,30x34x17,0
250.0,3.3,20x25x11,0
184.1,2.8,49x37x19,0
175.0,4.0,43x37x23,0
229.5,3.1,49x22x8,0
179.3,4.3,46x17x25,0
106.9,2.3,42x20x10,0
272.0,5.4,46x25x28,0
198.7,4.0,31x40x10,0
79.8,3.6,21x36x23,0
65.4,1.3,16x38x30,0
346.9,5.8,48x38x12,0
164.0,4.2,32x38x27,0
241.5,5.2,19x15x24,0
153.1,2.9,16x38x9,0
164.4,2.7,50x27x20,0
344.4,4.9,24x31x10,0
190.0,4.4,36x28x19,0
203.0,5.0,40x31x26,0
188.3,3.0,44x35x22,0
223.9,4.5,42x27x29,0
226.1,3.2,41x27x29,0
190.9,3.5,32x31x10,0
50.3,1.8,24x30x23,0
236.7,4.9,41x21x28,0
133.9,3.2,44x13x18,0
89.5,2.4,50x36x8,0
209.6,4.1,42x34x26,0
321.1,4.2,20x22x10,0
346.4,6.0,37x17x25,0
97.0,1.5,30x21x16,1
179.9,2.8,48x14x24,0
210.3,4.5,40x25x14,0
88.5,3.0,18x37x27,1
234.8,3.9,20x27x17,0
284.1,3.6,50x37x20,0
292.5,4.4,37x27x28,0
94.6,2.9,41x35x15,0
163.3,2.3,16x15x22,0
102.6,3.9,15x17x19,0
304.3,4.8,40x21x29,0
315.6,4.6,49x36x14,0
176.9,3.0,33x33x13,0
136.9,2.3,24x25x11,0
204.3,3.5,48x31x27,0
242.6,4.6,23x30x8,0
166.8,2.2,29x11x18,0
342.3,4.0,44x15x15,0
142.5,2.8,34x21x24,0
199.9,4.6,25x19x29,0
330.2,5.5,32x39x24,0
53.3,3.1,32x33x21,0
337.5,5.4,15x27x15,0
100.7,2.2,19x18x16,0
305.1,3.9,25x14x26,0
57.1,3.1,17x29x10,0
92.2,3.2,45x15x24,0
271.2,3.3,32x26x11,0
174.4,3.8,45x12x16,0
246.4,3.1,50x16x23,0
222.7,4.3,31x27x25,1
309.0,5.3,19x14x9,0
294.7,5.9,27x21x28,0
200.7,3.8,46x39x27,0
62.3,2.7,35x30x10,0
334.7,4.6,28x24x22,0
109.4,1.8,48x20x11,0
201.7,3.1,34x34x23,0
298.4,6.0,39x26x21,0
283.4,4.0,32x24x25,0
259.8,5.6,32x23x10,0
345.5,6.4,38x22x26,0
148.8,3.4,25x21x23,0
217.5,3.5,34x37x10,0
283.7,4.2,47x18x29,0
311.5,4.0,32x10x16,0
105.3,2.9,23x38x28,0
78.5,2.9,20x13x11,0
69.4,1.6,22x27x16,0
308.8,4.9,41x37x24,0
51.8,3.0,37x20x21,1
258.7,5.4,46x31x22,0
177.1,3.8,50x19x15,0
114.1,3.9,46x12x12,0
136.3,3.1,44x18x9,0
133.7,3.7,49x40x26,0
259.4,3.6,45x16x13,0
188.8,4.7,43x37x22,0
116.5,1.7,15x35x13,0
220.6,3.0,19x10x15,0
287.7,3.7,50x40x20,0
187.5,2.6,16x36x21,0
175.1,3.7,42x12x26,0
78.8,2.2,39x39x10,0
158.9,3.5,30x13x18,0
62.8,2.1,22x19x25,0
133.4,3.2,22x22x30,0
291.4,3.8,17x40x14,0
293.2,5.4,22x17x25,0
274.9,5.6,29x30x22,0
160.2,3.3,26x30x23,0
196.3,3.4,34x31x20,0
313.3,4.3,17x15x22,0
271.2,5.1,46x22x24,0
55.4,2.5,40x10x27,0
90.3,1.4,21x19x20,0
72.5,3.1,23x35x14,0
134.8,2.9,32x38x30,0
186.6,2.8,38x40x19,0
212.7,3.8,49x27x28,0
303.6,3.9,18x15x14,0
238.1,3.3,33x30x11,0
258.6,4.2,48x38x16,0
69.5,2.4,29x31x26,0
136.0,2.4,30x29x22,0
100.7,1.8,47x36x29,0
290.8,5.5,40x16x13,0
62.1,3.2,16x10x17,0
92.4,2.7,19x38x14,0
106.9,3.1,42x19x18,0
184.7,3.2,38x39x19,0
126.9,1.9,25x19x30,0
301.0,4.6,39x40x15,0
107.9,1.7,27x27x19,0
287.2,4.6,42x27x28,0
281.3,3.7,17x23x10,0
164.3,4.3,23x30x26,0
170.9,3.6,16x38x20,0
244.8,5.2,21x17x18,0
80.1,2.8,42x17x16,1
127.3,3.3,38x30x11,0
345.1,5.8,38x37x13,0
199.8,4.0,37x24x26,0
222.1,5.2,17x19x26,0
132.9,1.9,26x38x14,0
55.5,3.2,34x39x20,0
305.0,5.8,37x33x12,0
79.3,1.6,15x34x18,0
155.1,4.0,48x32x9,0
347.6,4.8,34x18x20,0
294.4,5.6,33x24x29,0
58.5,2.0,18x28x12,0
251.6,4.8,18x17x19,0
244.8,3.7,21x12x14,0
145.0,4.0,19x38x18,1
340.2,5.8,25x11x13,0
261.8,3.5,40x23x9,0
308.5,5.4,34x21x14,0
283.5,5.3,24x14x14,0
55.6,3.0,32x29x15,0
266.4,4.6,25x16x10,0
201.2,4.8,25x33x30,0
318.9,4.4,39x28x29,0
51.7,1.3,30x24x20,0
267.3,4.7,19x38x14,0
136.3,2.6,23x31x30,0
312.8,4.1,30x21x18,0
277.6,4.8,21x33x13,0
116.0,1.7,28x16x17,0
259.6,3.3,47x34x14,0
325.7,5.7,24x16x8,0
261.5,4.7,49x16x9,0
89.1,3.1,16x12x27,0
215.4,4.5,34x33x14,1
305.1,3.7,22x16x9,0
139.0,2.3,41x32x16,0
333.5,4.2,47x30x17,1
58.9,1.8,32x22x27,1
222.7,3.1,46x32x18,0
342.3,4.3,23x13x12,0
308.5,3.7,32x35x20,0
274.6,4.0,24x15x11,0
264.4,3.6,19x25x19,0
231.4,4.3,16x18x27,0
216.6,3.9,48x26x20,0
144.7,2.9,16x16x8,0
154.3,4.1,18x12x17,0
86.9,2.6,35x18x9,0
315.0,4.4,47x18x10,0
224.4,3.7,21x20x19,0
264.8,4.9,26x32x24,0
257.4,4.1,36x31x9,0
97.2,2.8,21x15x29,0
292.7,4.8,28x11x25,0
53.3,1.4,21x32x21,0
182.0,3.4,37x37x30,0
274.6,5.4,18x40x10,0
296.9,3.9,25x38x21,0
341.3,6.3,42x14x21,0
142.2,3.8,50x33x20,0
346.5,4.6,24x26x19,0
84.6,2.6,22x25x25,0
314.8,3.7,36x13x23,0
289.7,5.9,17x34x25,0
52.0,2.5,45x32x18,0
243.9,4.6,44x31x11,0
84.3,1.7,17x24x12,0
65.0,1.6,22x31x24,0
107.5,3.1,50x10x8,0
170.7,4.4,34x11x23,0
308.0,5.4,24x39x30,0
138.0,3.6,48x18x20,0
212.7,3.8,39x18x12,0
234.0,4.4,22x12x9,0
82.7,3.2,35x34x16,0
212.6,3.4,50x30x23,0
221.9,3.6,47x10x8,0
282.3,4.6,46x15x26,0
150.5,2.1,46x16x14,0
335.3,5.7,37x28x12,0
345.6,5.7,28x21x24,0
264.1,5.6,15x37x16,0
210.5,2.9,44x28x27,1
222.9,2.9,16x15x27,0
85.6,1.5,23x23x12,0
108.2,3.5,19x36x23,0
208.3,3.9,43x31x16,0
238.0,3.0,37x35x30,0
340.8,4.0,29x21x27,0
277.9,5.4,30x12x26,0
262.1,4.1,17x12x12,0
267.2,5.4,39x15x25,0
153.6,3.3,40x36x19,1
209.2,3.9,15x23x25,0
320.5,5.2,36x10x16,0
114.1,1.9,41x12x29,0
175.2,4.5,33x22x17,0
240.2,4.4,20x23x27,0
305.0,5.8,49x18x15,0
166.2,3.9,41x36x22,0
159.0,2.3,35x18x28,0
169.6,4.4,31x20x15,0
344.8,5.1,18x10x22,0
326.8,6.2,16x21x14,1
138.7,2.0,42x34x9,1
186.9,3.1,32x16x22,0
170.4,4.5,21x25x29,0
68.0,1.8,39x16x14,0
165.8,2.6,34x12x25,0
233.0,4.1,42x36x26,0
80.1,1.5,33x34x17,0
281.2,4.0,47x34x26,0
210.2,3.5,44x25x12,0
202.7,2.8,39x29x11,0
267.0,4.5,29x37x23,0
106.2,2.4,38x35x19,1
103.6,3.9,33x12x28,0
139.4,3.4,42x22x23,0
83.4,1.5,28x10x22,0
109.8,2.2,20x18x21,0
201.9,4.9,34x29x18,0
99.2,2.7,21x21x11,0
289.3,5.4,24x33x17,0
225.3,3.4,39x31x20,0
100.0,4.0,34x22x23,0
137.4,2.5,42x19x14,0
260.6,3.8,27x12x16,0
253.6,3.1,30x11x29,0
249.1,4.6,15x14x14,0
255.8,3.7,18x15x21,0
131.1,3.5,23x26x30,0
332.1,4.1,33x24x14,0
158.3,3.7,37x14x28,0
56.3,1.6,27x14x21,0
64.0,2.3,17x13x8,0
334.3,5.6,25x39x9,0
259.2,3.8,21x14x14,0
97.3,2.8,45x36x17,0
304.9,5.5,29x10x18,0
202.8,4.4,47x34x24,0
273.7,4.9,17x37x8,0
88.6,3.8,32x37x24,0
267.9,4.3,42x21x11,0
69.9,2.8,48x36x12,0
52.4,1.5,28x34x27,0
143.8,4.0,20x12x30,0
236.7,3.4,41x26x8,0
208.1,3.9,21x40x23,0
116.2,3.2,47x32x19,0
273.7,4.0,36x30x25,0
229.5,4.7,42x30x26,0
291.7,5.9,25x22x8,0
249.5,3.5,30x23x26,0
196.1,4.2,43x33x19,0
179.9,2.4,50x28x28,0
171.2,4.6,19x17x25,0
333.6,5.1,33x34x17,0
196.2,3.6,34x40x16,0
98.9,1.5,29x30x30,0
135.8,3.5,19x30x18,0
86.3,1.7,42x39x19,0
276.0,3.9,40x12x17,0
327.4,5.4,35x30x28,0
241.7,4.8,44x10x26,0
113.1,4.1,43x34x8,0
81.8,2.0,29x36x13,0
88.7,1.6,44x24x8,0
254.0,3.8,33x10x23,0
120.1,3.3,50x25x29,0
83.8,2.3,29x23x22,0
301.0,5.3,39x36x12,0
223.6,4.8,19x12x29,0
91.6,2.5,20x12x29,0
344.2,6.4,34x23x13,0
349.3,4.2,45x13x19,0
110.7,2.6,20x34x9,0
274.1,3.6,22x18x23,0
120.3,1.7,47x28x12,0
94.8,3.1,49x17x14,0
110.3,3.8,46x39x14,0
90.4,2.1,18x29x14,0
195.7,4.3,40x20x29,0
83.4,3.3,16x17x14,0
128.9,2.6,49x13x30,0
172.5,2.7,37x29x12,0
187.8,3.1,26x10x13,0
141.2,2.6,46x30x24,0
84.1,2.8,41x32x30,0
323.3,5.1,26x21x10,0
334.1,4.2,34x29x17,0
100.6,2.7,28x31x8,0
285.6,3.5,31x28x27,0
274.7,3.9,32x11x22,0
334.2,4.4,33x23x22,0
134.9,3.7,24x11x22,0
304.8,4.1,22x29x23,0
163.6,3.6,42x38x23,0
212.3,3.4,45x31x16,0
185.8,4.0,29x15x22,0
339.4,4.2,37x26x22,0
325.4,5.6,34x34x14,0
153.2,3.7,27x21x21,0
241.8,3.5,45x24x20,0
265.9,4.1,28x19x18,0
137.6,2.7,47x26x27,0
184.4,4.5,26x36x12,0
139.1,2.4,47x29x25,0
283.2,4.2,44x21x22,0
321.3,4.9,25x16x20,0
262.8,4.4,32x39x23,0
81.0,1.7,18x40x8,0
132.0,3.7,50x35x10,0
136.6,4.1,46x15x30,0
260.4,3.5,29x33x28,0
120.5,2.1,47x13x26,1
117.7,2.9,32x32x16,0
125.2,3.5,27x12x15,0
341.2,4.0,28x16x26,0
170.8,2.7,38x33x24,0
256.2,4.9,30x17x26,0
113.5,2.1,20x36x17,1
232.0,3.7,18x27x23,0
249.1,3.6,19x24x26,0
111.2,3.7,18x34x23,0
292.3,4.2,38x25x25,0
334.2,4.6,42x37x9,0
341.0,5.7,17x10x8,0
160.9,4.6,34x19x10,0
59.3,1.8,19x10x25,0
347.9,5.3,20x37x19,0
160.2,3.3,19x20x9,0
133.6,3.1,16x40x29,0
296.9,5.9,18x35x21,0
54.9,1.9,46x14x16,0
233.5,2.9,21x30x25,1
288.2,4.9,30x33x15,0
150.6,2.7,47x21x30,0
320.6,5.1,17x32x17,0
77.6,3.1,40x11x22,0
170.0,3.6,20x38x18,0
86.7,3.7,50x27x13,0
320.3,4.8,16x34x12,0
301.2,5.6,17x22x16,0
340.5,4.4,47x28x26,1
347.7,5.5,45x17x24,0
333.0,4.9,45x28x8,0
60.7,2.5,29x17x30,0
60.5,2.0,44x35x27,0
57.3,2.5,47x26x12,0
322.8,6.2,30x36x14,0
137.6,2.6,25x35x18,0
232.0,3.0,30x39x9,0
131.6,3.6,45x11x24,0
78.9,1.6,35x16x10,0
164.5,4.5,36x26x13,0
207.6,4.9,23x29x18,0
137.2,2.6,35x25x17,0
247.5,5.4,18x22x12,0
166.1,3.3,22x20x14,0
316.9,5.1,48x39x9,0
198.0,3.8,32x40x10,0
281.0,4.9,20x11x8,0
71.4,3.2,49x37x18,0
155.8,3.4,31x26x26,0
286.8,3.5,40x40x12,0
244.8,4.0,45x24x10,0
232.2,3.4,17x40x16,0
278.5,3.8,34x23x18,0
321.6,4.8,27x13x30,0
131.1,2.8,15x27x16,0
180.9,2.6,34x36x26,0
209.1,4.4,50x12x16,0
316.2,6.1,33x27x8,0
55.6,3.3,16x19x26,0
265.5,4.2,46x32x27,0
331.2,4.6,26x25x22,0
254.7,4.7,29x34x22,0
182.1,3.6,39x36x22,0
314.9,5.7,26x18x16,0
62.7,1.7,40x18x26,0
191.9,4.8,23x30x9,0
114.7,3.7,25x34x24,0
141.3,2.2,38x32x22,0
252.5,4.0,34x34x20,0
178.6,3.1,24x11x17,0
131.6,3.9,28x16x9,0
270.2,3.7,28x39x15,0
181.1,3.1,29x35x27,0
264.1,4.7,30x16x13,0
349.7,6.4,43x27x19,0
163.6,2.7,22x33x30,0
54.2,1.5,16x14x13,0
268.2,3.2,32x19x22,0
289.4,3.8,25x27x27,0
298.3,3.8,38x22x17,0
259.2,5.1,25x28x9,0
73.4,3.1,34x25x15,0
119.4,1.7,21x29x10,0
200.4,4.0,40x38x8,0
267.4,3.6,18x30x30,0
286.0,3.5,15x29x27,0
64.3,1.2,39x36x23,0
306.2,3.8,19x14x20,0
264.6,5.2,27x13x29,0
157.3,2.8,28x13x29,0
207.4,2.6,22x26x19,0
125.5,4.0,39x39x12,0
76.0,2.5,48x24x22,0
114.7,2.3,37x35x12,0
81.7,2.9,48x20x8,0
140.1,2.8,50x12x12,0
183.6,4.4,43x36x19,0
181.1,3.4,43x18x17,0
193.1,3.7,23x18x26,0
263.5,3.6,35x25x15,0
76.3,3.4,34x13x8,0
87.2,2.1,21x15x25,0
239.1,3.1,15x34x12,0
185.0,3.0,35x17x16,0
235.2,2.9,32x11x22,0
346.7,5.6,37x13x14,0
255.0,5.4,31x33x13,0
50.7,2.6,47x30x15,0
263.7,5.2,46x14x14,0
215.0,4.1,38x34x13,0
344.5,4.4,39x39x8,0
69.3,2.3,49x35x8,0
247.5,3.9,40x14x20,0
195.0,3.2,48x12x19,0
208.1,4.9,15x21x14,1
227.6,4.9,16x32x14,0
132.9,3.4,50x29x18,0
61.3,1.5,50x36x22,1
64.5,2.5,50x21x11,0
107.5,2.9,44x16x19,0
72.8,1.5,36x31x21,0
266.4,5.0,39x39x17,0
172.9,2.5,25x14x26,0
214.1,3.6,44x10x17,0
285.4,5.0,43x26x22,0
195.0,3.5,44x35x19,0
165.7,2.8,16x10x13,0
321.9,3.8,35x26x18,0
231.4,4.7,22x15x24,0
200.0,3.4,46x31x29,0
176.9,3.9,41x39x16,0
102.9,2.2,47x20x24,0
144.5,2.9,18x14x13,0
164.3,2.2,33x10x13,0
207.3,4.5,43x16x21,0
313.4,4.3,32x27x27,0
116.2,2.2,19x20x18,0
215.1,4.9,26x39x24,0
166.5,3.0,43x29x27,0
202.9,2.9,40x30x12,0
148.6,2.9,36x33x24,0
61.1,2.1,35x30x30,0
223.6,4.6,15x30x17,0
346.4,5.9,16x28x9,0
324.9,3.8,23x18x10,0
307.2,4.1,39x19x25,0
77.8,1.9,43x21x25,0
323.3,4.1,47x27x27,0
197.6,3.2,35x19x12,1
50.1,1.5,28x31x14,0
340.9,4.8,48x31x28,0
88.1,3.7,17x17x16,0
159.2,2.8,49x18x21,0
175.7,4.7,41x29x15,0
265.9,3.4,34x36x18,0
131.5,2.0,42x29x26,0
242.5,4.4,22x36x27,0
202.2,2.6,22x20x20,0
92.0,2.8,50x36x22,0
142.1,2.6,25x24x30,0
336.5,5.3,42x31x21,0
212.9,3.0,26x39x29,0
159.5,3.7,18x21x21,0
328.9,5.8,45x39x20,0
249.0,3.5,27x24x23,0
130.5,4.1,39x30x29,0
134.3,2.5,46x11x30,0
171.6,4.0,28x17x15,0
71.9,1.7,23x12x12,0
186.1,3.9,38x24x15,0
328.0,4.4,50x15x18,0
229.2,3.1,31x28x23,0
146.3,2.5,38x33x22,0
176.9,2.9,31x25x12,0
281.3,5.0,46x31x14,0
262.5,5.3,50x19x16,0
346.8,6.0,15x12x13,0
153.3,3.5,18x34x18,0
257.5,3.6,44x14x24,0
254.1,5.0,41x16x12,0
175.6,3.6,22x16x19,0
333.2,5.1,20x37x21,0
323.9,6.0,31x17x16,0
289.7,5.8,49x13x20,0
312.0,5.1,41x32x21,0
250.3,4.2,27x26x27,0
184.1,3.2,27x34x25,0
116.9,3.0,25x15x20,0
302.1,4.9,44x31x29,0
225.6,4.5,17x25x10,0
139.0,3.7,39x10x14,0
335.5,5.6,50x24x11,0
279.3,4.0,16x38x29,0
273.5,4.4,25x30x17,0
242.3,3.9,21x34x12,0
188.4,4.3,24x35x21,0
98.7,1.8,23x27x14,1
94.9,3.4,27x28x10,0
303.6,5.1,46x26x27,0
136.2,2.5,46x31x30,0
193.0,4.6,43x13x10,0
225.4,3.2,45x12x28,0
137.4,3.7,28x30x19,0
196.3,3.1,34x26x13,0
137.3,2.6,36x15x15,0
342.9,4.6,19x29x20,0
197.6,3.6,38x10x28,0
320.7,4.8,49x12x18,0
170.3,2.6,26x22x13,0
217.1,4.8,20x32x22,0
196.2,3.1,25x20x25,0
96.1,3.4,28x15x15,0
117.0,2.0,43x31x18,0
249.1,4.5,48x19x23,0
254.9,5.1,34x35x20,0
228.6,3.8,15x34x19,0
202.3,4.4,35x24x13,0
189.3,4.5,26x19x25,0
115.2,3.7,20x20x26,0
233.7,3.8,40x40x28,0
332.3,6.1,23x21x28,0
210.1,3.2,33x17x23,0
314.0,4.7,28x30x29,0
322.6,5.1,41x20x21,0
248.9,5.4,19x34x27,0
169.5,3.5,28x34x30,0
263.7,5.1,50x20x28,0
65.6,1.7,33x32x11,0
113.8,3.8,27x39x8,0
238.3,3.3,27x21x23,0
79.7,3.0,42x15x8,0
76.0,1.6,49x37x9,0
175.1,3.3,36x15x14,0
71.6,3.7,30x24x28,0
306.1,4.8,27x19x25,0
149.1,2.1,41x30x22,0
143.2,4.1,28x20x29,0
302.4,5.3,40x33x18,0
133.6,2.9,45x23x17,0
55.0,3.4,48x37x19,0
325.9,6.2,31x12x29,0
224.3,3.1,48x34x13,0
233.6,3.9,50x21x27,0
67.1,3.0,36x11x25,0
210.6,4.0,39x36x21,0
58.5,2.0,40x18x23,0
295.0,3.6,36x15x18,0
193.0,3.3,37x29x24,0
160.8,4.2,19x12x28,0
317.0,4.1,27x15x18,0
290.8,5.3,25x13x18,0
290.4,5.1,22x25x11,1
210.6,4.8,40x32x19,0
113.1,2.4,34x13x16,0
207.9,3.1,47x24x11,0
103.3,2.5,18x39x21,0
330.8,5.7,15x25x9,0
58.9,2.6,40x31x28,0
150.5,3.5,44x10x9,0
168.2,3.6,18x36x20,0
195.6,4.3,46x38x14,0
92.6,3.8,15x12x28,0
243.1,3.8,20x17x11,0
250.9,3.2,32x15x26,0
309.8,4.5,31x21x9,0
93.8,2.4,16x32x13,0
322.9,4.7,28x37x8,0
93.1,1.8,28x12x16,0
349.7,5.8,38x25x14,0
251.8,4.4,44x27x18,0
144.3,3.8,18x27x10,0
162.2,2.8,29x20x20,1
213.6,4.8,18x28x27,0
290.8,4.6,48x28x16,0
263.4,3.6,33x17x16,0
311.0,4.3,39x34x22,0
323.5,6.1,17x26x19,0
321.2,3.8,25x19x19,0
335.6,4.9,40x35x10,0
274.7,4.3,21x29x30,0
196.1,3.6,28x15x29,0
308.4,4.9,28x22x21,1
63.2,2.5,17x12x28,0
128.0,4.2,22x40x14,0
85.3,1.7,48x20x24,0
257.8,5.5,18x40x12,0
339.2,5.0,41x39x15,0
259.7,5.4,33x33x28,0
86.8,3.0,46x15x23,0
197.6,4.3,15x17x25,0
107.6,2.8,23x40x8,0
344.5,6.0,25x37x16,0
84.5,2.2,30x31x25,0
188.7,2.5,17x26x10,0
208.8,3.5,32x14x25,0
258.5,3.3,17x24x8,0
90.6,1.5,22x27x30,0
287.3,5.2,20x16x22,0
69.9,3.2,38x12x23,0
114.1,4.0,46x12x27,0
277.2,4.9,19x23x17,0
156.3,4.0,41x23x24,0
62.5,1.6,44x28x26,0
184.5,3.0,48x36x16,0
303.4,4.3,49x23x16,0
247.8,5.0,23x30x11,0
246.9,3.8,40x31x26,0
311.7,3.8,39x23x20,0
195.4,3.8,38x17x19,0
249.5,3.4,17x16x20,0
224.6,5.1,33x33x24,0
144.4,3.0,16x11x9,0
154.0,2.1,26x24x28,0
208.2,3.1,42x12x17,0
244.7,4.5,20x26x17,0
254.8,4.9,34x26x14,0
102.6,1.5,16x12x11,0
140.5,2.9,49x32x12,0
296.1,3.6,32x28x17,0
319.1,4.1,47x31x9,0
286.6,4.5,39x15x23,0
100.4,2.4,40x29x29,0
330.1,5.4,28x10x24,0
63.4,3.4,33x22x21,0
121.9,1.9,29x33x28,0
346.1,6.4,37x23x24,1
346.4,4.0,44x20x17,1
284.9,4.9,25x11x26,1
261.9,3.3,39x18x19,0
241.5,4.3,49x32x17,1
96.2,1.7,44x18x16,0
213.9,2.9,48x39x22,0
110.5,3.2,30x21x24,0
112.2,3.7,19x14x25,0
94.1,2.8,17x21x8,0
318.2,4.9,43x10x29,0
319.4,3.8,24x15x9,0
322.7,5.7,47x13x24,0
198.8,4.2,29x28x30,0
132.9,3.7,41x39x27,0
265.8,3.4,29x37x14,0
302.5,4.6,17x16x10,0
104.7,1.7,39x27x30,0
51.4,1.2,40x15x19,0
175.3,2.4,31x39x27,0
241.4,4.7,21x32x17,0
336.2,4.8,19x23x12,0
229.3,4.7,17x24x8,0
161.1,2.8,41x14x10,0
55.0,1.5,21x16x30,0
205.5,4.6,32x35x8,0
261.6,3.9,43x40x28,0
285.5,4.8,29x25x11,0
243.5,4.0,38x36x17,0
149.4,4.0,31x40x19,0
77.4,2.5,24x14x18,0
112.3,1.8,49x20x25,0
235.6,5.3,45x33x14,0
325.3,5.7,17x11x25,0
253.8,3.7,15x28x21,0
271.6,3.3,27x18x15,0
227.1,3.9,45x35x29,1
176.3,3.8,46x30x11,0
259.1,3.8,32x11x24,0
54.2,2.7,48x23x16,0
222.9,5.0,44x21x17,0
334.4,4.0,25x27x22,0
217.3,4.3,31x40x22,0
216.7,5.0,50x28x30,0
58.9,3.2,37x21x24,0
332.3,4.8,22x17x14,0
92.7,3.6,25x33x11,0
101.7,3.9,34x20x15,0
89.8,2.0,48x10x10,0
109.0,2.7,42x12x27,0
155.7,3.1,26x35x20,0
255.6,4.5,40x26x12,0
130.5,2.7,16x16x20,0
170.5,4.1,32x40x29,0
50.8,3.1,43x20x19,0
269.2,3.2,27x20x19,0
88.2,3.8,17x35x22,0
142.8,3.6,50x23x24,0
292.0,5.3,42x30x23,0
223.2,3.4,30x17x30,0
319.3,5.9,36x10x23,0
79.0,1.3,39x11x21,0
114.2,2.9,22x18x19,0
98.9,2.2,19x18x24,0
221.4,4.5,18x13x24,0
139.0,4.2,28x19x15,0
307.5,4.5,17x40x9,0
69.8,3.3,36x17x20,0
337.6,4.3,33x25x10,0
328.7,6.1,21x11x20,0
129.0,2.6,23x20x18,0
141.2,3.1,42x30x10,0
126.6,3.0,34x13x10,0
266.4,4.1,34x26x27,0
230.7,3.0,44x21x28,0
151.1,2.1,21x27x24,0
63.3,3.5,49x19x8,0
107.0,3.4,23x31x24,0
63.7,1.7,15x13x11,0
321.8,4.9,29x11x18,0
203.7,5.0,45x28x27,0
273.4,3.9,30x29x12,0
102.9,1.8,42x40x25,0
200.7,5.0,28x33x14,0
85.6,3.7,46x11x12,0
309.7,5.1,19x25x16,0
285.4,5.2,42x20x26,0
203.1,4.0,31x37x21,0
143.9,3.0,37x16x10,0
252.1,3.6,48x18x29,0
313.4,6.0,31x25x25,0
154.7,4.1,15x11x22,0
217.4,4.1,32x26x17,0
146.3,3.4,23x40x27,0
173.9,2.7,32x39x17,0
264.3,4.5,28x33x9,0
323.4,4.5,40x37x17,0
286.8,4.2,30x22x22,0
56.9,2.1,28x38x30,0
181.5,3.5,44x40x18,0
321.5,4.6,20x30x20,0
129.3,2.5,15x25x30,0
230.4,3.2,32x18x23,0
221.7,4.8,24x12x26,0
231.1,3.2,29x13x19,0
303.7,5.2,28x15x14,0
61.9,2.2,33x23x18,0
157.0,2.9,23x23x27,0
150.7,4.0,25x12x13,0
321.2,4.2,29x37x27,0
192.4,2.5,30x31x26,0
163.7,4.4,46x12x8,0
335.6,5.6,50x38x8,0
62.1,1.3,32x37x8,0
320.6,5.8,42x21x27,0
195.4,2.6,18x39x10,0
329.5,6.1,37x19x26,0
182.6,3.8,21x34x16,0
320.4,4.4,32x30x12,0
168.7,3.1,49x22x26,0
268.8,4.2,34x20x20,0
221.4,5.1,28x22x8,0
293.8,4.7,19x17x30,0
138.5,3.9,21x31x19,0
59.3,2.9,21x39x24,0
94.8,2.0,28x17x26,0
211.8,2.8,43x17x29,0
321.1,4.5,36x14x25,0
348.8,5.2,24x12x20,0
130.8,2.4,30x28x11,0
298.5,3.8,37x25x14,1
226.8,5.0,40x25x20,0
234.6,3.1,42x32x8,0
279.8,4.3,42x21x11,0
