ShipmentID,OrderID,CustomerID,Origin,Destination,Carrier,RouteID,PlannedShipDate,ActualShipDate,PlannedDeliveryDate,ActualDeliveryDate,Status,ShipmentType,Weight,Volume,Dimensions,DelayFlag,DisruptionReason,Weather,Traffic,PublicEvent,VehicleID,EngineHours,Mileage,FuelConsumption,GPS,Temperature,Vibration,MaintenanceDate,MaintenanceType,BreakdownFlag,PackageImage,ImageLabel,IncidentFlag,AnomalyFlag
5274,9274,C818,Philadelphia,Phoenix,UPS,R17,2025-05-27,2025-05-27,2025-06-02,2025-06-02,Delivered,Standard,285.0,5.6,39x39x17,0,,Clear,High,Strike,V003,7806,31162,10.8,"-40.1832,-172.5335;-16.2841,177.9546",24,0.02,2025-04-27,Brake Check,1,package_5274_before.jpg,OK,0,0
5275,9275,C474,Atlanta,Austin,DHL,R6,2025-05-21,2025-05-21,2025-05-23,2025-05-23,Delivered,Express,213.5,4.0,27x20x21,0,,Storm,High,Holiday,V001,4126,42526,5.0,"-22.9208,16.2174;-10.8165,48.7064",18,0.07,2025-05-11,Filter Change,0,package_5275_before.jpg,Damaged,0,0
5276,9276,C838,Boston,Houston,UPS,R18,2025-05-13,2025-05-13,2025-05-17,2025-05-19,Delivered,Express,66.0,2.6,26x31x12,0,,Cloudy,Moderate,Strike,V003,3349,138123,11.7,"76.999,15.5616;-16.8334,-166.2909",19,0.08,2025-04-25,Oil Change,0,package_5276_before.jpg,Damaged,0,0
5277,9277,C920,Boston,Houston,DHL,R1,2025-05-17,2025-05-17,2025-05-20,2025-05-20,Disrupted,Standard,334.7,5.2,33x30x26,1,Vehicle Breakdown,Sunny,Severe,None,V024,2168,52998,6.3,"57.6957,-162.7697;5.9412,63.0959",25,0.08,2025-05-10,Brake Check,0,package_5277_before.jpg,Damaged,0,0
5278,9278,C928,Philadelphia,Phoenix,UPS,R5,2025-05-21,2025-05-22,2025-05-24,2025-05-26,Delivered,Fragile,167.9,3.8,45x24x16,0,,Clear,Low,Holiday,V009,4772,27236,5.7,"-2.2425,64.9812;-0.5012,10.8141",18,0.06,2025-05-18,Battery Replacement,0,package_5278_before.jpg,OK,0,0
5279,9279,C449,Philadelphia,Austin,DHL,R5,2025-05-31,2025-05-31,2025-06-01,2025-06-03,Delivered,Standard,253.7,5.2,45x30x23,0,,Cloudy,High,Holiday,V025,2831,63207,10.8,"22.8684,-117.2782;24.8151,-2.5043",19,0.03,2025-05-23,Inspection,0,package_5279_before.jpg,Damaged,0,0
5280,9280,C541,New York,Phoenix,DHL,R10,2025-05-28,2025-05-28,2025-06-01,2025-06-01,Disrupted,Fragile,333.0,4.5,37x40x25,1,Vehicle Breakdown,Cloudy,Low,None,V008,5375,56938,4.7,"45.2701,99.9585;-7.2835,-19.7384",16,0.04,2025-05-27,Filter Change,0,package_5280_before.jpg,OK,0,0
5281,9281,C764,Chicago,Los Angeles,DHL,R4,2025-05-01,2025-05-01,2025-05-08,2025-05-08,Delivered,Standard,244.5,3.8,39x18x19,0,,Clear,Moderate,Strike,V025,6376,112470,9.9,"87.5821,-1.4883;41.8469,123.8703",18,0.08,2025-04-13,Brake Check,0,package_5281_before.jpg,Damaged,0,0
5282,9282,C589,Philadelphia,Seattle,UPS,R15,2025-05-01,2025-05-01,2025-05-08,2025-05-10,Delivered,Fragile,61.9,3.5,33x15x24,0,,Sunny,Severe,Strike,V021,2985,41159,5.3,"10.4279,-125.9959;42.8475,134.8968",28,0.04,2025-04-06,Inspection,0,package_5282_before.jpg,Damaged,0,0
5283,9283,C222,Philadelphia,Seattle,FedEx,R8,2025-05-17,2025-05-17,2025-05-18,2025-05-20,Delivered,Standard,127.3,3.9,33x15x13,0,,Cloudy,Low,Strike,V028,5607,70267,5.4,"71.8497,-178.4193;-50.3409,97.2835",17,0.09,2025-04-28,Brake Check,0,package_5283_before.jpg,Damaged,0,0
5284,9284,C819,Houston,Denver,DHL,R14,2025-05-16,2025-05-16,2025-05-22,2025-05-22,Delivered,Standard,190.3,3.9,38x32x21,0,,Rain,Moderate,None,V014,3950,22697,7.1,"-49.178,-103.488;26.4359,41.8152",26,0.04,2025-04-26,Oil Change,0,package_5284_before.jpg,Damaged,0,0
5285,9285,C194,Houston,Houston,UPS,R10,2025-05-30,2025-05-31,2025-06-05,2025-06-05,Delivered,Standard,221.2,4.4,41x14x30,0,,Sunny,Severe,None,V026,3605,143619,9.2,"-83.6504,33.5005;61.2506,-58.908",19,0.02,2025-05-21,Oil Change,0,package_5285_before.jpg,Damaged,0,0
5286,9286,C495,Dallas,Houston,FedEx,R11,2025-05-19,2025-05-19,2025-05-23,2025-05-25,Delivered,Fragile,96.1,2.3,43x34x18,0,,Storm,Moderate,Strike,V019,2051,144671,8.5,"-26.5877,-61.6908;-14.9269,-3.7679",15,0.08,2025-05-01,Inspection,0,package_5286_before.jpg,OK,0,1
5287,9287,C711,Philadelphia,Austin,UPS,R17,2025-05-20,2025-05-21,2025-05-22,2025-05-22,Delivered,Fragile,292.5,4.1,42x31x13,0,,Sunny,Severe,Holiday,V028,4393,90246,5.5,"46.982,-156.1372;25.3558,17.8708",23,0.09,2025-05-11,Oil Change,0,package_5287_before.jpg,OK,0,0
5288,9288,C544,Boston,Miami,DHL,R18,2025-05-05,2025-05-05,2025-05-06,2025-05-06,Delivered,Standard,258.3,4.8,32x11x16,0,,Sunny,Severe,Strike,V018,6300,113959,11.3,"89.2262,158.648;73.4349,-55.8387",30,0.06,2025-04-16,Filter Change,0,package_5288_before.jpg,OK,0,0
5289,9289,C418,Chicago,Orlando,DHL,R9,2025-05-28,2025-05-28,2025-05-30,2025-05-30,Delayed,Standard,233.7,4.7,25x29x10,1,,Cloudy,Low,Strike,V027,3585,87832,11.8,"34.2797,-85.4029;65.5995,21.2327",24,0.02,2025-05-03,Filter Change,0,package_5289_before.jpg,OK,0,0
5290,9290,C841,Philadelphia,Miami,DHL,R11,2025-05-24,2025-05-24,2025-05-27,2025-05-27,Delivered,Fragile,237.1,4.8,18x15x11,0,,Clear,Severe,Strike,V023,6821,27533,5.6,"36.0861,61.0217;-19.3635,109.5142",25,0.03,2025-05-22,Battery Replacement,0,package_5290_before.jpg,OK,0,0
5291,9291,C681,Philadelphia,Austin,FedEx,R6,2025-05-24,2025-05-24,2025-05-25,2025-05-26,Delivered,Fragile,145.2,2.8,29x21x20,0,,Storm,High,Strike,V001,6620,92380,5.5,"42.6728,160.0696;59.6788,31.9377",26,0.1,2025-05-06,Battery Replacement,0,package_5291_before.jpg,OK,0,0
5292,9292,C726,San Diego,Denver,UPS,R19,2025-05-12,2025-05-12,2025-05-19,2025-05-19,Delivered,Express,321.6,5.5,26x39x9,0,,Sunny,High,Holiday,V028,3529,85622,7.2,"-81.8155,90.1778;-26.2277,-93.6981",23,0.01,2025-05-07,Oil Change,0,package_5292_before.jpg,OK,0,0
5293,9293,C659,New York,Orlando,DHL,R15,2025-05-04,2025-05-04,2025-05-11,2025-05-12,Delivered,Fragile,228.1,3.7,17x33x18,0,,Storm,Low,Holiday,V029,7330,116082,7.4,"75.9899,103.8063;-69.6411,38.0079",19,0.1,2025-04-26,Battery Replacement,0,package_5293_before.jpg,OK,0,0
5294,9294,C407,Miami,Houston,FedEx,R12,2025-05-24,2025-05-25,2025-05-29,2025-05-31,Delivered,Fragile,345.5,4.7,26x30x19,0,,Sunny,Severe,Strike,V019,5770,90295,11.7,"-24.0097,74.1543;-17.1819,-105.9889",15,0.06,2025-05-19,Inspection,0,package_5294_before.jpg,OK,0,0
5295,9295,C849,Detroit,Austin,UPS,R4,2025-05-12,2025-05-12,2025-05-14,2025-05-14,Delayed,Express,190.6,2.5,49x11x27,1,,Sunny,Severe,Holiday,V023,2225,78006,6.1,"-20.9501,60.0251;-37.9062,-135.6922",16,0.01,2025-04-30,Battery Replacement,0,package_5295_before.jpg,Damaged,0,0
5296,9296,C554,Chicago,Los Angeles,FedEx,R19,2025-05-07,2025-05-07,2025-05-13,2025-05-13,Delayed,Express,211.6,4.3,23x27x29,1,,Clear,Low,Holiday,V001,4834,20063,6.4,"-27.5656,94.7433;0.4344,-135.6847",27,0.07,2025-04-13,Inspection,1,package_5296_before.jpg,Damaged,0,0
5297,9297,C851,Miami,Orlando,FedEx,R20,2025-05-04,2025-05-05,2025-05-09,2025-05-09,Delayed,Fragile,327.1,5.0,37x32x30,1,,Storm,Severe,Holiday,V029,5266,67996,11.3,"-25.9793,106.8722;-34.824,73.5666",24,0.06,2025-04-26,Brake Check,0,package_5297_before.jpg,Damaged,0,0
5298,9298,C300,San Diego,Phoenix,DHL,R2,2025-05-22,2025-05-22,2025-05-26,2025-05-28,Delivered,Standard,250.6,5.2,15x26x26,0,,Clear,Severe,Holiday,V022,7279,146831,7.3,"0.1797,29.07;28.2335,-30.3102",21,0.03,2025-05-19,Brake Check,0,package_5298_before.jpg,OK,0,0
5299,9299,C313,Atlanta,Austin,UPS,R8,2025-05-10,2025-05-10,2025-05-11,2025-05-11,Delivered,Standard,177.9,4.6,48x33x9,0,,Rain,Low,Strike,V001,5340,50379,7.8,"-72.8159,-137.3368;-88.0245,-155.8259",21,0.07,2025-04-28,Brake Check,0,package_5299_before.jpg,OK,0,0
5300,9300,C901,Houston,Denver,UPS,R19,2025-05-26,2025-05-26,2025-05-31,2025-05-31,Disrupted,Standard,131.1,1.8,24x17x19,1,Customs Issue,Rain,High,Strike,V022,5953,21851,5.1,"53.6753,-61.6287;-59.5342,-7.8723",29,0.04,2025-05-04,Battery Replacement,0,package_5300_before.jpg,Damaged,0,0
5301,9301,C291,San Diego,Phoenix,DHL,R12,2025-05-22,2025-05-22,2025-05-25,2025-05-25,Delivered,Standard,252.0,4.5,29x35x25,0,,Sunny,Low,Holiday,V023,1314,31920,9.3,"80.4886,51.2109;7.2597,-121.3807",19,0.03,2025-05-04,Battery Replacement,0,package_5301_before.jpg,Damaged,0,0
5302,9302,C766,Boston,Phoenix,FedEx,R5,2025-05-30,2025-05-30,2025-06-02,2025-06-02,Delivered,Standard,238.7,4.8,38x34x25,0,,Sunny,Low,None,V026,2648,51771,9.7,"-66.0672,-152.4129;8.1386,107.2753",19,0.06,2025-05-10,Filter Change,0,package_5302_before.jpg,Damaged,0,0
5303,9303,C583,Boston,Las Vegas,UPS,R11,2025-05-01,2025-05-01,2025-05-04,2025-05-04,Delivered,Standard,240.2,4.7,38x38x27,0,,Rain,Severe,None,V001,2654,55004,8.9,"79.4469,89.08;76.6014,79.6126",20,0.06,2025-04-16,Inspection,0,package_5303_before.jpg,OK,0,0
5304,9304,C565,Detroit,San Francisco,FedEx,R15,2025-05-08,2025-05-09,2025-05-15,2025-05-15,Delayed,Fragile,318.1,5.9,40x31x20,1,,Storm,Severe,Holiday,V007,7766,68420,11.0,"56.9622,27.8137;70.5308,-53.2043",19,0.08,2025-04-21,Battery Replacement,0,package_5304_before.jpg,OK,0,0
5305,9305,C114,Boston,Los Angeles,DHL,R17,2025-05-26,2025-05-26,2025-05-28,2025-05-29,Disrupted,Express,203.9,5.0,48x21x26,1,Strike,Clear,Low,Strike,V016,1061,109368,9.2,"-17.7219,-46.8183;70.7545,51.4678",27,0.1,2025-05-16,Inspection,0,package_5305_before.jpg,OK,0,0
5306,9306,C319,Houston,Phoenix,UPS,R8,2025-05-11,2025-05-11,2025-05-18,2025-05-18,Delivered,Fragile,278.8,4.0,46x16x23,0,,Cloudy,Severe,Strike,V013,3073,117684,8.4,"-48.48,-47.1041;-24.7103,23.5412",25,0.02,2025-04-25,Battery Replacement,0,package_5306_before.jpg,OK,0,0
5307,9307,C707,Houston,San Francisco,DHL,R16,2025-05-04,2025-05-04,2025-05-07,2025-05-07,Delivered,Standard,222.5,4.1,15x31x8,0,,Sunny,High,Holiday,V025,3488,42212,9.0,"37.2053,91.614;-76.5789,-73.0251",28,0.04,2025-04-16,Oil Change,0,package_5307_before.jpg,OK,0,0
5308,9308,C820,Houston,Seattle,UPS,R7,2025-05-15,2025-05-15,2025-05-16,2025-05-16,Delivered,Standard,320.4,4.7,42x32x24,0,,Sunny,Moderate,Holiday,V002,1479,30666,5.7,"-38.0628,89.3649;-40.3516,-126.2511",24,0.07,2025-05-14,Filter Change,0,package_5308_before.jpg,OK,0,0
5309,9309,C124,Houston,Miami,UPS,R17,2025-05-18,2025-05-19,2025-05-20,2025-05-20,Delivered,Fragile,55.2,3.0,25x40x27,0,,Cloudy,Moderate,None,V012,3032,112054,11.8,"28.141,-152.8142;26.7716,99.492",25,0.03,2025-04-24,Brake Check,0,package_5309_before.jpg,OK,0,0
5310,9310,C136,Boston,San Francisco,UPS,R3,2025-05-21,2025-05-21,2025-05-25,2025-05-25,Delivered,Standard,173.0,2.9,18x11x9,0,,Rain,Severe,Strike,V006,7333,68508,10.4,"0.9051,169.5776;21.656,-143.4046",16,0.03,2025-05-13,Inspection,0,package_5310_before.jpg,OK,0,0
5311,9311,C340,Chicago,Denver,UPS,R11,2025-05-22,2025-05-22,2025-05-29,2025-05-29,Delivered,Fragile,301.6,4.8,17x25x29,0,,Sunny,Severe,Strike,V010,4741,42260,6.6,"-86.4207,122.0852;5.6191,169.0462",15,0.03,2025-05-13,Inspection,0,package_5311_before.jpg,OK,0,0
5312,9312,C415,Houston,Phoenix,DHL,R5,2025-05-12,2025-05-12,2025-05-13,2025-05-13,Delivered,Standard,334.2,5.4,38x24x15,0,,Rain,Low,Strike,V012,4425,107721,5.6,"49.0023,89.2111;70.5263,163.4642",16,0.07,2025-04-23,Brake Check,0,package_5312_before.jpg,Damaged,0,0
5313,9313,C178,Chicago,Denver,UPS,R18,2025-05-20,2025-05-20,2025-05-24,2025-05-24,Delivered,Fragile,73.2,2.3,39x34x23,0,,Cloudy,Low,Strike,V014,7850,36304,10.7,"64.1714,57.6725;30.1107,163.9403",27,0.09,2025-05-13,Battery Replacement,0,package_5313_before.jpg,OK,0,0
5314,9314,C317,Atlanta,Phoenix,FedEx,R3,2025-05-11,2025-05-11,2025-05-18,2025-05-19,Delivered,Fragile,225.1,3.1,28x16x8,0,,Cloudy,High,None,V022,2066,28606,9.8,"44.8252,167.273;39.4733,-143.547",29,0.01,2025-04-19,Battery Replacement,0,package_5314_before.jpg,Damaged,0,0
5315,9315,C651,Miami,Las Vegas,DHL,R2,2025-05-14,2025-05-14,2025-05-21,2025-05-21,Delivered,Fragile,296.8,3.8,49x17x29,0,,Storm,Moderate,None,V007,4329,29899,4.6,"43.238,-26.8014;-83.084,-8.0217",30,0.03,2025-04-15,Brake Check,0,package_5315_before.jpg,Damaged,0,0
5316,9316,C423,Miami,Orlando,UPS,R2,2025-05-22,2025-05-22,2025-05-26,2025-05-26,Delivered,Express,264.9,5.6,50x11x21,0,,Storm,Moderate,Holiday,V025,2039,25599,10.0,"39.1377,2.8209;20.3133,74.2979",26,0.02,2025-05-03,Oil Change,0,package_5316_before.jpg,Damaged,0,0
5317,9317,C417,Detroit,San Francisco,UPS,R10,2025-05-05,2025-05-05,2025-05-11,2025-05-13,Disrupted,Standard,320.8,6.0,16x10x30,1,Traffic Jam,Cloudy,Severe,Holiday,V027,5444,111408,11.9,"31.1806,-148.8262;54.4654,50.6761",27,0.05,2025-04-18,Filter Change,0,package_5317_before.jpg,Damaged,0,0
5318,9318,C547,Detroit,Houston,DHL,R1,2025-05-02,2025-05-02,2025-05-04,2025-05-04,Disrupted,Standard,214.4,3.4,18x36x22,1,Weather Delay,Rain,High,None,V027,5657,99922,7.5,"-19.2378,-30.798;21.7221,83.8291",25,0.02,2025-04-17,Filter Change,0,package_5318_before.jpg,Damaged,0,0
5319,9319,C651,Miami,Austin,FedEx,R2,2025-05-19,2025-05-19,2025-05-23,2025-05-23,Delivered,Express,181.8,3.0,21x26x29,0,,Cloudy,High,None,V016,4064,63088,10.7,"77.5307,151.8856;51.989,124.2117",26,0.08,2025-04-19,Filter Change,0,package_5319_before.jpg,Damaged,0,0
5320,9320,C168,Atlanta,Orlando,DHL,R11,2025-05-22,2025-05-22,2025-05-24,2025-05-24,Delivered,Fragile,109.3,2.4,28x39x16,0,,Sunny,Moderate,Holiday,V021,3902,102637,5.6,"-25.7728,116.6826;-0.4719,-11.6381",15,0.06,2025-05-15,Filter Change,0,package_5320_before.jpg,OK,0,0
5321,9321,C604,New York,Las Vegas,DHL,R5,2025-05-11,2025-05-11,2025-05-15,2025-05-17,Delayed,Fragile,166.2,3.5,18x21x21,1,,Sunny,High,None,V010,7905,112124,11.9,"-13.6388,42.5319;-84.5944,-49.4084",26,0.05,2025-05-10,Battery Replacement,0,package_5321_before.jpg,Damaged,1,0
5322,9322,C832,Philadelphia,Los Angeles,UPS,R18,2025-05-22,2025-05-22,2025-05-26,2025-05-26,Delivered,Standard,261.3,5.4,41x12x10,0,,Storm,High,Holiday,V025,6595,103924,10.0,"-74.6719,-42.6918;46.7769,142.3814",20,0.06,2025-05-05,Oil Change,0,package_5322_before.jpg,OK,1,0
5323,9323,C700,San Diego,Austin,FedEx,R5,2025-05-07,2025-05-07,2025-05-12,2025-05-12,Delivered,Fragile,99.4,3.7,19x32x27,0,,Cloudy,High,Strike,V024,2746,94961,12.0,"-37.8643,-120.9637;37.483,123.9012",23,0.08,2025-04-27,Inspection,0,package_5323_before.jpg,OK,0,0
5324,9324,C848,Dallas,Orlando,DHL,R18,2025-05-13,2025-05-13,2025-05-17,2025-05-17,Delivered,Standard,188.1,4.0,17x26x20,0,,Storm,Moderate,None,V002,1703,75074,8.4,"55.1486,41.2106;-52.3326,140.1581",24,0.04,2025-04-20,Filter Change,0,package_5324_before.jpg,Damaged,0,0
5325,9325,C792,Miami,Phoenix,DHL,R18,2025-05-09,2025-05-09,2025-05-14,2025-05-15,Delivered,Fragile,181.7,2.9,17x37x13,0,,Clear,Moderate,Holiday,V022,3189,77556,11.0,"-48.4416,-110.3952;74.9964,123.9743",15,0.03,2025-04-27,Filter Change,0,package_5325_before.jpg,Damaged,0,0
5326,9326,C855,Dallas,Denver,UPS,R6,2025-05-09,2025-05-10,2025-05-13,2025-05-15,Delivered,Standard,133.2,3.9,49x16x21,0,,Storm,Moderate,Holiday,V024,3418,61848,10.9,"-78.3237,-164.3563;40.3791,141.1252",19,0.1,2025-04-30,Battery Replacement,1,package_5326_before.jpg,Damaged,0,0
5327,9327,C910,Philadelphia,Orlando,DHL,R6,2025-05-30,2025-05-30,2025-05-31,2025-06-02,Delivered,Express,321.3,5.2,30x37x19,0,,Cloudy,Low,Holiday,V029,7174,40350,7.2,"-20.0697,-48.0688;12.795,164.5888",24,0.03,2025-05-20,Battery Replacement,0,package_5327_before.jpg,Damaged,0,1
5328,9328,C617,Dallas,Seattle,UPS,R10,2025-05-28,2025-05-28,2025-05-31,2025-06-01,Delivered,Fragile,326.8,4.4,17x16x20,0,,Clear,High,Strike,V009,6556,85742,7.7,"-47.3504,-51.6338;-25.8847,-111.8514",18,0.05,2025-05-01,Filter Change,0,package_5328_before.jpg,OK,0,0
5329,9329,C504,Boston,Seattle,UPS,R3,2025-05-22,2025-05-22,2025-05-23,2025-05-23,Disrupted,Express,266.8,5.5,22x18x18,1,Customs Issue,Cloudy,Moderate,None,V003,2633,58029,9.1,"25.5995,9.3026;64.657,-152.0671",15,0.05,2025-05-01,Brake Check,0,package_5329_before.jpg,OK,0,0
5330,9330,C538,Philadelphia,Orlando,DHL,R3,2025-05-04,2025-05-04,2025-05-08,2025-05-08,Delivered,Standard,71.2,2.5,23x25x24,0,,Clear,High,Strike,V028,3152,48199,9.3,"58.2112,-89.9999;31.7118,-40.4813",15,0.05,2025-04-04,Filter Change,0,package_5330_before.jpg,OK,0,0
5331,9331,C401,Boston,San Francisco,DHL,R1,2025-05-26,2025-05-26,2025-06-01,2025-06-03,Delivered,Express,310.1,4.1,26x28x26,0,,Clear,Severe,Holiday,V030,6646,111063,6.0,"17.6096,-63.7292;-42.234,-158.1579",25,0.06,2025-05-22,Oil Change,0,package_5331_before.jpg,Damaged,0,0
5332,9332,C789,Houston,Las Vegas,UPS,R17,2025-05-11,2025-05-11,2025-05-14,2025-05-15,Delivered,Express,69.7,2.9,29x11x29,0,,Cloudy,Low,Strike,V016,3954,43275,7.2,"72.9193,-69.8044;20.4907,105.0864",27,0.03,2025-04-19,Inspection,0,package_5332_before.jpg,Damaged,0,0
5333,9333,C904,Philadelphia,Orlando,FedEx,R14,2025-05-17,2025-05-18,2025-05-22,2025-05-22,Delayed,Fragile,343.7,4.6,46x15x25,1,,Rain,Moderate,Holiday,V008,7936,28147,7.7,"-33.9487,139.4886;52.6239,-145.3093",16,0.02,2025-05-13,Inspection,1,package_5333_before.jpg,OK,0,0
5334,9334,C445,Dallas,Miami,UPS,R10,2025-05-31,2025-05-31,2025-06-04,2025-06-06,Delivered,Fragile,323.9,3.8,40x20x28,0,,Clear,Moderate,Holiday,V016,2651,108345,6.0,"60.9408,-178.845;-17.008,117.0571",29,0.05,2025-05-20,Battery Replacement,0,package_5334_before.jpg,OK,0,0
5335,9335,C523,Houston,Phoenix,DHL,R8,2025-05-31,2025-05-31,2025-06-05,2025-06-05,Delivered,Standard,211.5,4.2,28x30x17,0,,Storm,High,Strike,V026,5812,127036,7.3,"60.3025,2.8318;-71.5216,109.6968",29,0.02,2025-05-18,Oil Change,0,package_5335_before.jpg,OK,0,0
5336,9336,C243,Chicago,San Francisco,UPS,R8,2025-05-27,2025-05-28,2025-05-31,2025-05-31,Delivered,Fragile,259.6,4.2,25x25x10,0,,Rain,Moderate,Holiday,V009,3467,34112,8.6,"-51.0097,67.5706;42.6499,90.2859",20,0.05,2025-05-01,Oil Change,0,package_5336_before.jpg,Damaged,0,0
5337,9337,C904,Boston,Los Angeles,UPS,R2,2025-05-18,2025-05-18,2025-05-24,2025-05-24,Delivered,Express,163.8,3.2,39x12x16,0,,Sunny,High,Holiday,V021,7387,88378,8.9,"69.9834,125.841;-81.5716,37.4387",27,0.08,2025-05-08,Oil Change,0,package_5337_before.jpg,OK,0,0
5338,9338,C462,Houston,Denver,FedEx,R16,2025-05-03,2025-05-03,2025-05-06,2025-05-06,Delayed,Fragile,73.4,1.5,22x24x29,1,,Rain,Moderate,Strike,V005,6291,91494,7.1,"-74.0763,28.9559;60.8791,178.0782",30,0.05,2025-04-26,Brake Check,0,package_5338_before.jpg,OK,0,0
5339,9339,C163,Boston,Seattle,UPS,R4,2025-05-29,2025-05-30,2025-06-02,2025-06-04,Delivered,Standard,218.7,4.6,49x35x8,0,,Rain,Low,Holiday,V004,5583,133207,6.6,"-15.437,-33.831;-67.5407,-135.0313",20,0.04,2025-05-04,Inspection,0,package_5339_before.jpg,OK,0,0
5340,9340,C228,Miami,San Francisco,DHL,R2,2025-05-15,2025-05-15,2025-05-22,2025-05-24,Delivered,Standard,62.7,1.4,31x22x17,0,,Cloudy,Moderate,Holiday,V004,1322,139904,10.6,"75.1773,87.5932;-19.9563,-145.6347",22,0.03,2025-05-14,Brake Check,0,package_5340_before.jpg,Damaged,0,0
5341,9341,C816,Miami,Austin,UPS,R20,2025-05-28,2025-05-29,2025-06-03,2025-06-03,Delivered,Standard,328.3,5.8,20x10x9,0,,Clear,Severe,None,V026,2009,140328,9.7,"18.1761,97.7194;27.4342,10.093",20,0.06,2025-05-03,Oil Change,0,package_5341_before.jpg,Damaged,0,0
5342,9342,C121,Philadelphia,Las Vegas,DHL,R18,2025-05-14,2025-05-15,2025-05-16,2025-05-16,Delivered,Express,116.0,2.8,35x18x30,0,,Storm,Low,Holiday,V025,5013,138159,7.3,"-3.0203,-156.4379;79.935,94.5875",27,0.08,2025-04-16,Inspection,0,package_5342_before.jpg,OK,0,0
5343,9343,C170,San Diego,Seattle,UPS,R18,2025-05-18,2025-05-18,2025-05-25,2025-05-27,Delivered,Express,141.3,3.3,44x35x14,0,,Clear,Moderate,Holiday,V001,5507,116934,11.6,"81.77,2.6096;-80.8768,94.9936",15,0.08,2025-04-22,Inspection,0,package_5343_before.jpg,OK,0,0
5344,9344,C159,Miami,Denver,DHL,R9,2025-05-11,2025-05-11,2025-05-15,2025-05-15,Delivered,Standard,235.0,3.8,48x33x8,0,,Storm,Severe,Holiday,V008,1735,101669,5.6,"65.2408,-124.1647;70.2819,-51.9489",21,0.01,2025-05-06,Inspection,0,package_5344_before.jpg,OK,0,0
5345,9345,C261,Atlanta,Houston,DHL,R6,2025-05-27,2025-05-27,2025-05-29,2025-05-29,Delivered,Standard,225.7,4.3,20x19x18,0,,Clear,High,None,V008,3635,142788,5.2,"20.6527,-136.8101;-17.0995,145.8928",15,0.05,2025-05-13,Inspection,0,package_5345_before.jpg,OK,0,0
5346,9346,C736,Houston,Las Vegas,FedEx,R6,2025-05-15,2025-05-15,2025-05-22,2025-05-22,Delivered,Standard,106.3,3.3,33x23x24,0,,Sunny,Moderate,None,V001,5384,79384,7.5,"-85.3478,-67.2648;78.2386,-89.7784",27,0.04,2025-05-01,Filter Change,0,package_5346_before.jpg,OK,0,0
5347,9347,C369,Miami,Denver,FedEx,R20,2025-05-31,2025-05-31,2025-06-03,2025-06-03,Delivered,Express,172.6,3.6,49x38x14,0,,Rain,Severe,None,V020,4992,135422,5.9,"-24.7143,-74.7466;47.8843,-152.2186",18,0.03,2025-05-24,Inspection,0,package_5347_before.jpg,Damaged,0,0
5348,9348,C106,Chicago,Seattle,FedEx,R5,2025-05-16,2025-05-16,2025-05-23,2025-05-25,Delivered,Standard,51.4,1.5,36x18x11,0,,Storm,High,Holiday,V016,5108,52711,9.5,"-85.6945,-135.297;89.7157,120.5614",22,0.09,2025-05-02,Battery Replacement,0,package_5348_before.jpg,Damaged,0,0
5349,9349,C591,New York,Denver,FedEx,R16,2025-05-11,2025-05-12,2025-05-16,2025-05-16,Delivered,Fragile,121.0,2.9,31x20x29,0,,Clear,Severe,Holiday,V023,6462,143726,11.1,"-27.4437,53.1324;17.7647,111.5813",29,0.05,2025-04-24,Oil Change,0,package_5349_before.jpg,OK,0,0
5350,9350,C422,Dallas,Miami,UPS,R20,2025-05-27,2025-05-28,2025-05-29,2025-05-29,Delivered,Express,325.3,5.1,46x38x29,0,,Rain,Low,Strike,V020,2369,60169,6.0,"30.0947,91.7114;-10.7254,171.8773",20,0.03,2025-04-27,Brake Check,0,package_5350_before.jpg,OK,0,0
5351,9351,C715,Miami,Miami,UPS,R4,2025-05-24,2025-05-24,2025-05-29,2025-05-29,Delivered,Express,157.7,2.4,17x37x18,0,,Cloudy,Moderate,Holiday,V029,6022,129721,5.1,"31.282,-171.1951;52.3189,-82.768",29,0.04,2025-04-27,Oil Change,0,package_5351_before.jpg,OK,0,0
5352,9352,C435,New York,Houston,FedEx,R14,2025-05-18,2025-05-18,2025-05-25,2025-05-25,Delivered,Express,209.8,3.1,42x34x13,0,,Clear,Low,None,V028,7294,81836,9.3,"-50.6154,-106.4174;76.728,-175.0113",26,0.08,2025-05-12,Inspection,0,package_5352_before.jpg,Damaged,0,0
5353,9353,C928,Philadelphia,Austin,DHL,R10,2025-05-02,2025-05-02,2025-05-07,2025-05-07,Delivered,Standard,78.3,3.1,19x19x27,0,,Cloudy,Severe,None,V010,2448,88701,7.1,"-0.3552,41.4426;-57.7453,137.4527",20,0.04,2025-04-21,Inspection,0,package_5353_before.jpg,OK,0,1
5354,9354,C694,Atlanta,San Francisco,DHL,R7,2025-05-13,2025-05-14,2025-05-16,2025-05-16,Delivered,Fragile,217.1,3.5,33x38x27,0,,Sunny,Low,Strike,V019,2921,133255,6.2,"55.7421,-75.9854;-75.9951,2.8322",19,0.04,2025-05-02,Inspection,0,package_5354_before.jpg,Damaged,0,0
