EngineHours,Mileage,FuelConsumption,Temperature,Vibration,BreakdownFlag
7663,29629,6.8,20,0.08,0
2782,143945,5.8,29,0.07,0
7080,27244,9.9,21,0.06,0
2047,74263,11.9,23,0.06,0
6697,143498,9.0,22,0.08,0
1042,147506,11.6,27,0.09,0
7929,63069,10.0,21,0.04,0
2352,35307,5.4,17,0.08,0
6080,96783,8.2,24,0.08,0
7944,37770,9.4,25,0.07,0
5917,149268,11.2,18,0.06,0
3329,60209,5.0,15,0.04,0
1352,127271,10.3,23,0.08,0
6075,131124,10.9,21,0.06,0
7844,29891,6.9,22,0.05,0
3125,63701,7.1,16,0.02,0
3007,142307,5.3,26,0.02,0
4234,108363,11.6,29,0.07,0
4389,34244,11.1,19,0.08,0
7532,83126,10.4,26,0.02,0
3382,90513,9.8,15,0.02,0
7801,100127,11.6,22,0.07,0
5950,107469,6.3,21,0.05,0
1581,71984,8.1,23,0.07,0
2112,127045,11.3,23,0.08,0
6812,54098,6.9,24,0.08,0
5519,145303,7.1,21,0.09,0
3964,90176,11.5,20,0.08,0
3185,28443,11.6,20,0.08,0
5987,132966,6.5,23,0.02,0
4712,132626,9.9,27,0.08,0
6536,102739,5.3,26,0.02,0
2358,119419,6.6,18,0.07,0
4449,22830,10.4,28,0.08,0
1914,70597,11.2,30,0.02,0
6876,133390,4.8,19,0.07,0
2994,139273,5.1,21,0.04,1
4219,106342,9.2,29,0.01,0
1622,22345,4.7,24,0.02,0
1703,50884,9.5,29,0.06,0
4507,131840,5.5,24,0.09,0
7838,24809,10.8,29,0.07,1
4952,21694,8.3,29,0.03,0
2860,44847,9.0,22,0.03,0
2392,138052,6.8,25,0.04,0
7955,85331,6.3,30,0.08,0
2590,119197,7.8,30,0.03,0
5546,95716,11.3,15,0.05,0
3024,26212,8.1,20,0.02,0
5774,36804,4.5,25,0.02,0
1868,105501,7.6,20,0.09,0
5762,118273,5.6,20,0.03,0
2907,74829,10.1,28,0.05,0
2199,112906,7.0,16,0.05,0
1385,102202,6.9,23,0.08,0
7362,87647,9.8,26,0.1,0
3977,109537,10.9,17,0.08,0
3343,131598,9.7,20,0.04,0
3621,118261,5.4,22,0.06,0
5429,137719,7.3,16,0.09,0
4833,129685,9.3,20,0.06,0
3858,100369,11.7,23,0.09,0
1040,141422,6.8,26,0.06,0
4421,76561,5.2,17,0.03,0
4977,123577,11.7,30,0.07,0
7892,69459,7.5,15,0.06,0
7479,126111,9.3,27,0.02,0
4547,94884,10.6,16,0.08,0
6777,134238,8.9,27,0.09,0
3351,139688,5.7,30,0.05,0
3855,120934,7.1,21,0.07,0
1575,122654,6.5,21,0.05,0
7304,52361,9.8,26,0.09,0
3559,114035,5.3,27,0.04,0
7036,130220,6.6,17,0.05,0
5600,113913,11.0,21,0.05,0
3991,97938,4.6,29,0.03,0
4979,46108,10.1,24,0.08,0
5854,74453,10.3,23,0.06,0
3320,90255,5.8,25,0.08,0
6574,57880,5.3,18,0.07,0
2450,56758,10.3,21,0.05,0
6555,35891,11.7,17,0.02,0
1934,145669,9.4,20,0.01,0
3678,135787,11.0,26,0.1,0
2004,123013,7.6,15,0.08,0
3392,141838,11.1,27,0.03,0
3889,98788,5.5,17,0.06,0
6109,88389,9.4,19,0.02,0
3374,45898,6.5,28,0.02,0
1119,80668,10.9,29,0.01,0
5566,86419,5.4,22,0.06,0
5121,82280,5.6,16,0.07,0
1868,43814,11.1,27,0.05,0
6832,61625,7.0,30,0.03,0
6681,106391,11.8,21,0.01,0
7195,45296,11.1,18,0.07,0
5054,115869,11.1,18,0.06,0
1291,51982,7.3,27,0.07,0
5527,138542,9.3,29,0.03,0
5929,105801,10.4,19,0.03,0
2802,54901,8.7,26,0.02,0
7885,24485,9.9,22,0.05,0
4504,36262,7.3,21,0.03,0
2943,49048,9.3,20,0.09,0
3295,29374,9.6,15,0.04,0
5361,63860,6.0,23,0.07,0
7666,143504,6.1,17,0.07,1
2431,75541,8.3,29,0.03,0
6722,103481,8.8,23,0.06,0
6972,82256,7.5,25,0.09,0
5678,85505,8.1,29,0.08,0
4739,63459,12.0,16,0.05,1
5730,82328,7.9,29,0.07,0
6477,81434,8.4,23,0.06,0
3396,80800,11.1,29,0.1,0
1621,24225,7.0,30,0.03,0
5114,127283,4.8,21,0.09,0
6830,104525,11.4,25,0.1,0
6824,148110,6.4,16,0.07,0
2175,37490,8.9,21,0.01,0
5987,105891,10.1,20,0.08,0
2499,132709,7.2,15,0.08,0
6400,124884,4.7,18,0.01,0
1690,106392,8.4,20,0.06,0
3789,40810,6.0,30,0.06,0
4064,38740,8.7,24,0.05,0
3580,120512,5.8,28,0.04,0
1385,95329,5.4,20,0.07,0
3545,95950,5.3,21,0.09,0
4137,111544,8.4,15,0.06,0
3442,101209,8.7,29,0.09,0
5722,51122,6.0,19,0.06,0
1968,49201,7.6,23,0.02,0
5261,26255,9.0,30,0.09,0
5789,135938,7.9,16,0.03,0
6460,65362,5.2,29,0.07,0
1448,42022,9.4,24,0.05,0
4773,51023,10.4,29,0.03,0
1290,121789,10.4,24,0.03,0
2545,41929,7.4,27,0.02,0
3517,40986,11.4,22,0.08,0
2870,21453,4.8,17,0.08,0
4144,78283,4.7,18,0.03,0
7297,112133,8.1,20,0.02,0
4129,109874,10.3,29,0.01,0
1272,140962,10.7,24,0.05,0
5796,103283,7.5,23,0.06,0
5982,41545,5.7,22,0.04,0
5112,121197,11.8,28,0.09,0
5604,108657,11.2,18,0.02,0
5266,94044,5.2,29,0.03,0
3895,118848,9.5,16,0.08,0
1563,64216,10.3,26,0.08,0
7713,85503,11.5,21,0.06,0
6189,58161,8.9,25,0.04,0
1186,144209,9.3,25,0.03,0
1547,48348,4.7,24,0.05,0
6643,131329,10.5,15,0.01,0
5915,65685,11.0,16,0.07,0
1351,146946,9.6,24,0.07,0
1681,87828,9.1,29,0.08,0
5450,113714,6.0,27,0.05,0
5428,119496,7.8,15,0.08,0
1637,121068,7.2,20,0.06,1
5869,77223,7.9,25,0.09,0
7190,130287,5.1,26,0.05,0
1033,23598,10.9,27,0.08,0
2559,20040,11.2,25,0.03,0
1123,55905,8.6,16,0.04,0
3001,76622,6.9,17,0.06,0
3643,79867,4.9,30,0.1,1
5526,35088,11.2,30,0.03,0
5594,148856,9.9,21,0.03,0
1830,25285,11.6,21,0.04,0
4483,27641,9.3,25,0.05,0
5804,27455,8.0,27,0.08,0
6552,132825,5.6,27,0.03,0
5642,116662,6.3,17,0.02,0
2577,110011,6.3,22,0.07,0
1032,38836,5.3,20,0.06,0
2074,122135,8.8,17,0.02,0
3903,27357,8.1,29,0.09,0
5073,142215,11.1,22,0.03,0
7188,105820,11.6,16,0.03,0
2701,32635,7.7,15,0.07,0
5392,135977,7.3,25,0.08,0
7351,38730,9.0,19,0.05,0
3078,98297,10.1,26,0.06,0
2596,33542,10.1,19,0.03,0
6149,82557,5.8,21,0.08,0
4254,63683,11.5,28,0.02,0
7723,87615,9.6,21,0.02,0
3956,87733,8.3,23,0.05,1
7895,94886,11.2,22,0.09,0
7262,67320,4.9,28,0.04,0
4446,145537,9.8,25,0.07,0
4399,45147,4.6,27,0.09,0
5815,147026,6.9,24,0.05,0
2378,32917,9.8,20,0.05,0
7546,29196,7.0,27,0.01,0
5580,80718,6.1,20,0.05,0
6885,101910,5.8,21,0.01,0
4853,43097,11.9,26,0.02,0
4346,74941,8.1,30,0.06,0
3662,58423,8.6,20,0.1,0
6923,99643,9.3,30,0.02,0
2795,137539,5.5,22,0.05,0
6614,111994,7.5,27,0.04,0
1773,69648,9.5,25,0.06,0
7219,28793,5.5,24,0.04,0
1986,125516,5.0,22,0.01,0
6067,56790,11.2,29,0.05,0
2743,51533,7.5,24,0.06,0
3003,118410,10.9,25,0.05,0
2691,120328,7.3,21,0.09,0
6163,87913,5.4,17,0.06,0
6360,65623,7.5,19,0.03,0
5712,75995,10.5,26,0.08,0
7128,84121,5.6,23,0.06,1
3100,105837,9.2,16,0.1,0
7665,127981,4.6,22,0.07,0
4446,145509,10.2,18,0.06,0
7692,133845,5.0,28,0.05,0
1663,95076,4.7,28,0.04,0
4417,96932,11.8,22,0.04,0
4740,75954,11.9,19,0.04,0
6965,130844,7.3,22,0.05,0
3635,106250,9.9,25,0.09,0
7013,82172,11.7,27,0.06,0
6364,143488,5.5,17,0.06,0
4063,97655,10.1,18,0.02,0
7096,83130,9.2,24,0.02,0
4030,133703,7.2,30,0.04,0
5033,49964,4.9,18,0.02,0
1835,146005,10.7,27,0.04,0
4391,94376,9.8,27,0.05,0
3790,108690,9.0,15,0.02,0
5671,102631,9.1,21,0.09,0
4418,20403,8.9,27,0.08,0
2928,56846,10.3,28,0.07,0
3233,30518,8.6,20,0.02,0
3363,58133,9.7,19,0.05,0
1042,73761,9.6,27,0.05,0
4900,121825,9.1,29,0.04,0
6472,116851,10.5,18,0.05,0
4935,23500,9.2,28,0.07,1
6243,123105,6.2,17,0.08,0
4702,68209,8.6,20,0.08,0
7291,133603,9.5,30,0.03,0
6779,38138,9.0,19,0.03,0
1002,86046,5.6,29,0.06,0
4247,134385,9.9,26,0.07,0
4462,104152,9.5,25,0.06,0
1231,110994,9.9,30,0.02,0
7717,65593,8.4,15,0.05,0
3437,130373,8.6,25,0.03,0
7261,129704,5.5,26,0.01,0
4806,141730,11.5,21,0.05,0
3565,146964,7.0,18,0.08,0
7478,68660,11.5,18,0.06,0
4580,135151,7.7,29,0.05,0
7744,130363,11.8,24,0.07,0
2859,30166,9.8,22,0.08,0
4060,103971,5.5,30,0.1,0
5941,130642,9.6,23,0.02,0
2660,64646,9.2,24,0.05,0
7945,117646,8.7,26,0.05,0
1775,122101,8.8,22,0.03,0
6592,132501,9.4,27,0.03,0
7664,70782,5.2,30,0.09,0
4285,20671,8.3,18,0.09,0
3295,117167,11.6,25,0.09,0
3718,33521,4.5,22,0.09,0
5190,64057,9.4,30,0.04,0
6027,135793,10.3,26,0.02,0
3494,94605,9.5,26,0.05,0
2046,54949,7.4,28,0.02,0
4456,66162,10.3,26,0.08,0
6630,68725,11.0,21,0.04,0
7876,75353,11.2,18,0.03,0
4339,43692,6.7,16,0.07,0
2558,149794,11.2,29,0.07,0
7833,25999,11.6,29,0.02,0
7387,142005,7.3,29,0.03,0
6169,29057,7.5,21,0.03,0
6782,74865,8.7,27,0.09,0
3712,75404,11.7,21,0.02,0
2145,68553,9.3,30,0.02,0
4364,39914,6.6,28,0.05,0
1125,108250,7.3,17,0.08,0
4218,72895,7.9,18,0.05,0
5717,90346,11.6,26,0.09,1
6647,129548,10.8,26,0.03,0
4633,118193,11.7,21,0.05,0
5151,75773,6.6,29,0.06,0
4450,99524,6.0,23,0.08,0
2488,148358,8.2,18,0.07,1
2344,42602,7.5,27,0.01,0
7225,33074,11.5,27,0.03,0
7703,120061,9.7,28,0.03,0
2356,121758,6.5,30,0.09,0
3008,95182,8.0,21,0.04,0
1011,138592,9.8,16,0.05,0
5581,103414,5.1,25,0.03,0
6061,62983,5.8,25,0.1,0
6145,27390,9.8,28,0.07,1
7298,46179,11.1,22,0.09,0
2362,114356,10.9,29,0.02,0
4509,97748,11.0,18,0.05,0
5117,45892,11.2,30,0.02,0
3723,54086,9.7,18,0.05,0
7009,91394,9.3,15,0.03,0
2758,37669,6.0,25,0.02,0
1473,54433,5.6,17,0.06,0
5361,91619,10.7,29,0.07,0
1798,75548,9.6,16,0.02,0
3773,25119,6.7,17,0.07,0
5198,21689,6.2,25,0.02,0
3042,66922,5.6,27,0.03,0
4571,119418,10.1,16,0.06,1
4075,57002,8.1,24,0.04,0
1635,99135,6.5,30,0.02,0
2220,117619,9.1,30,0.02,0
6625,49565,4.7,21,0.05,0
7576,127455,5.3,28,0.1,0
6023,57693,10.1,27,0.04,1
1929,90805,5.7,21,0.02,0
2786,141450,5.4,23,0.05,0
6909,40310,5.7,27,0.05,0
7557,53430,7.8,25,0.02,0
3813,145691,6.7,15,0.07,0
5418,121747,5.3,28,0.07,0
5590,37538,9.7,22,0.06,0
2699,46835,12.0,30,0.04,0
6042,92500,8.2,20,0.06,0
6872,89196,6.4,21,0.03,0
5061,98226,8.0,21,0.06,0
4700,51931,6.5,28,0.03,0
5405,137167,6.0,26,0.06,0
1945,86726,10.2,23,0.04,0
5779,30463,5.8,17,0.09,0
2147,143793,8.8,19,0.07,0
6523,148455,9.2,27,0.02,0
5305,83155,10.0,15,0.09,0
3580,114457,6.2,16,0.07,0
4384,124194,4.5,23,0.02,0
6743,82280,9.1,17,0.07,0
3269,119518,9.9,18,0.07,0
7217,34531,11.6,23,0.02,0
4400,132965,10.8,22,0.04,0
3615,80979,10.8,16,0.09,0
2172,149863,7.0,24,0.03,0
4228,76750,4.8,28,0.04,0
4097,34394,8.2,26,0.03,0
7398,108876,6.9,17,0.04,0
2543,40583,10.2,15,0.08,0
6191,109005,10.5,27,0.07,1
2037,132264,10.6,23,0.09,0
2433,87747,9.9,25,0.06,0
2591,117628,11.8,28,0.04,0
5920,68963,7.9,20,0.04,0
2094,89356,11.7,23,0.06,0
2888,113696,4.6,21,0.07,0
1929,28258,11.6,30,0.07,0
7695,83097,5.5,22,0.04,0
7111,85948,10.4,16,0.04,0
1214,79072,9.7,26,0.01,0
2839,60401,5.6,23,0.08,0
2174,149792,11.4,28,0.02,0
7062,38246,4.9,18,0.03,0
3690,110229,9.3,21,0.03,0
7231,121073,7.9,17,0.05,0
3905,131876,6.5,28,0.08,0
4313,48180,6.9,27,0.01,0
5011,111773,10.8,26,0.07,0
2041,137469,7.6,16,0.04,0
1828,86791,6.0,24,0.01,0
7393,24161,6.0,23,0.09,1
5137,138480,4.7,26,0.1,0
6967,64601,9.5,22,0.07,0
3772,34010,11.7,28,0.1,0
4882,122419,11.9,15,0.09,0
6763,25214,9.4,18,0.06,0
7851,124390,6.1,18,0.04,0
6574,39267,7.9,19,0.05,0
7191,127436,9.3,27,0.03,0
6063,32083,7.1,23,0.05,0
2602,127816,10.5,15,0.07,0
7436,29662,7.9,15,0.07,0
3459,105939,9.5,27,0.01,0
5083,129178,10.1,21,0.09,0
5509,77998,5.3,16,0.04,0
3638,20370,4.7,21,0.08,0
5169,38864,7.1,22,0.08,0
4523,76167,10.8,15,0.08,0
6486,140006,6.6,30,0.04,0
4762,73325,9.0,27,0.1,0
2013,65509,6.7,24,0.06,0
1890,27585,5.5,28,0.09,0
4450,145413,9.0,27,0.02,0
3315,117702,10.4,22,0.02,0
2578,99883,5.2,27,0.1,0
7475,118547,8.4,30,0.05,0
7510,84225,7.5,15,0.04,0
1863,73898,5.9,22,0.09,0
2822,117905,11.9,25,0.04,0
1422,99344,6.1,26,0.01,0
3235,148131,5.2,21,0.04,0
5076,24450,8.0,16,0.02,0
1254,146603,9.6,25,0.08,0
4134,121832,5.9,26,0.08,0
3843,105379,8.6,30,0.09,0
5643,67299,5.1,17,0.09,0
3981,62219,6.4,17,0.09,0
1840,72288,4.7,26,0.04,0
2927,144340,8.8,19,0.1,0
5276,48553,6.0,15,0.09,0
2615,30137,6.7,21,0.06,0
7610,59596,11.9,23,0.08,0
6152,57998,9.7,21,0.07,0
7707,49524,9.7,22,0.09,0
6006,102837,7.5,17,0.1,0
1199,110377,11.4,20,0.06,0
5391,52537,6.9,22,0.04,0
4978,121740,9.0,24,0.05,0
3176,46918,8.0,18,0.04,0
5270,98971,11.7,19,0.03,0
7930,84305,7.3,16,0.08,0
7968,130995,8.9,28,0.05,0
2999,79771,9.3,17,0.03,0
6922,91762,9.9,28,0.04,0
3190,121933,4.7,30,0.01,0
3173,42961,7.5,26,0.05,0
5806,36082,9.3,28,0.04,0
3177,97310,11.9,24,0.05,0
5495,72449,4.8,20,0.02,0
2228,93306,6.5,26,0.07,0
3906,107005,6.4,25,0.08,0
7548,75554,9.2,25,0.07,0
4344,64484,9.9,17,0.02,0
2823,46210,8.2,28,0.08,0
3186,78694,9.7,30,0.01,0
6238,108732,8.3,27,0.05,0
7787,38689,5.0,20,0.1,0
6538,71667,5.3,16,0.03,0
3461,41782,9.5,17,0.08,0
1234,54967,4.8,24,0.08,0
6875,79094,6.2,15,0.08,0
2942,27237,11.5,26,0.1,0
5599,62745,10.9,23,0.02,0
4614,38425,5.9,25,0.04,0
5442,81316,6.3,17,0.01,0
7126,77239,5.0,30,0.01,0
7278,82446,5.6,20,0.08,0
5825,49755,4.6,17,0.08,0
7135,39101,10.8,16,0.04,0
2379,107046,7.3,22,0.05,0
1387,115206,8.2,20,0.04,0
3941,33198,9.2,16,0.08,0
6101,29020,11.3,30,0.04,0
2340,106957,6.5,28,0.1,0
2303,25372,10.0,29,0.06,0
5404,116209,5.8,19,0.07,0
7118,70443,4.7,25,0.05,0
4032,100976,6.9,15,0.08,0
1382,58056,9.7,21,0.09,0
1960,90520,6.1,21,0.04,0
4946,63244,8.9,19,0.03,0
4095,127145,11.7,23,0.06,0
5159,48718,8.0,29,0.03,0
5980,69075,7.5,23,0.02,0
3152,140911,9.5,16,0.01,0
1274,133849,9.5,19,0.07,1
3980,52116,9.8,26,0.04,0
6867,126421,10.3,28,0.04,0
6436,78249,7.7,18,0.05,0
6728,51501,5.3,30,0.05,0
7199,76597,5.0,29,0.03,0
2276,112567,5.4,25,0.07,0
4654,106439,5.1,22,0.09,0
4038,112081,5.1,29,0.09,0
7030,65197,5.1,17,0.05,0
5494,58731,8.3,22,0.08,0
5484,63568,11.2,16,0.1,0
3091,76002,7.9,17,0.1,0
5595,21326,4.6,27,0.03,0
6332,84027,7.0,26,0.04,0
7133,92613,10.0,16,0.06,0
5559,88106,11.4,23,0.01,0
4600,110883,8.5,28,0.02,0
1293,127771,7.1,20,0.06,0
6287,43816,5.0,15,0.09,0
5794,102736,5.2,24,0.09,0
5970,77253,9.2,16,0.09,0
5096,85959,11.6,17,0.04,0
6907,22527,4.5,18,0.04,0
6541,61191,5.3,18,0.1,0
2560,145717,7.4,15,0.09,0
2762,120928,10.2,25,0.08,0
4698,107489,8.9,22,0.08,0
3282,121701,8.0,15,0.01,0
1400,95093,9.4,18,0.08,0
5559,48402,11.0,29,0.06,0
4760,94296,10.4,23,0.01,0
5302,36530,6.4,22,0.05,0
7349,141248,8.6,27,0.06,0
5584,20885,6.8,27,0.09,0
7540,36243,8.7,25,0.09,0
7602,126521,9.3,27,0.03,0
2899,74461,11.1,30,0.08,0
7037,40012,7.7,16,0.05,0
5275,63367,6.7,17,0.04,0
4604,98598,6.4,15,0.08,0
5678,23078,10.4,19,0.07,0
1811,78044,8.1,22,0.02,0
2326,84932,10.1,18,0.05,0
4679,65218,5.3,28,0.04,0
1280,26001,9.8,28,0.05,0
1871,134124,5.3,20,0.02,0
6589,123767,6.0,30,0.05,0
5281,144124,4.9,21,0.04,0
4656,33583,7.6,20,0.04,0
4996,143621,6.0,18,0.09,0
6827,110259,4.5,16,0.09,0
2331,98974,9.5,18,0.04,0
3025,117633,10.8,15,0.03,0
1434,54030,10.0,18,0.09,0
7805,66987,10.0,21,0.1,0
2463,112520,8.9,23,0.02,0
4258,131831,10.1,28,0.06,0
4912,89552,7.0,25,0.1,0
5789,98982,10.2,22,0.04,1
4392,116017,9.3,25,0.04,0
7862,99507,8.3,25,0.06,0
3196,35795,6.5,20,0.1,0
2481,73797,10.6,27,0.01,0
1377,72703,10.0,25,0.04,0
3100,67928,5.5,16,0.09,0
6107,88595,5.5,16,0.09,0
4595,139111,8.8,26,0.07,0
2487,68033,11.4,30,0.02,0
3877,142331,5.6,17,0.04,0
4728,71023,8.3,28,0.04,0
7924,38631,9.9,24,0.03,0
3278,116591,9.5,25,0.06,0
5594,70233,10.8,28,0.03,0
5991,40639,9.7,17,0.03,0
6028,112485,5.2,25,0.04,0
1548,83911,8.5,21,0.01,0
3184,104421,10.8,21,0.09,0
3379,149052,7.6,28,0.02,0
3797,33111,7.1,23,0.1,0
2992,136257,6.5,22,0.07,0
7375,30666,11.4,15,0.03,0
4979,120936,5.0,24,0.02,0
7580,86355,9.6,15,0.06,0
2690,50820,9.4,16,0.09,0
1481,129749,10.4,28,0.02,0
1360,78536,5.7,21,0.05,0
6195,99409,6.2,23,0.01,0
2162,104346,4.8,27,0.09,0
7650,144896,9.1,30,0.06,0
6502,135433,9.1,28,0.02,0
3020,31461,11.4,19,0.07,0
2397,115401,10.7,30,0.04,0
5269,103526,5.3,19,0.09,0
2606,143455,9.5,19,0.04,0
3298,89531,4.7,21,0.06,0
6530,82806,5.7,23,0.09,0
1284,93909,6.6,19,0.05,0
1331,74311,10.9,29,0.1,0
7913,138681,9.5,23,0.09,0
3549,116653,11.8,20,0.03,0
6731,74984,9.8,28,0.03,0
7470,23782,7.3,26,0.02,0
5283,81073,10.0,17,0.08,0
7373,59265,7.7,15,0.07,0
2400,51374,7.1,26,0.08,0
3200,50545,9.1,16,0.04,0
4054,78851,11.3,24,0.05,0
5006,88011,10.4,26,0.04,0
4338,35398,8.0,16,0.05,0
2406,44466,8.3,20,0.08,0
1898,59085,11.7,22,0.01,0
6632,54918,7.6,25,0.02,0
6504,106541,11.4,21,0.06,0
2152,140479,9.1,25,0.07,0
5608,50560,9.2,22,0.07,0
7561,149278,7.5,19,0.08,0
3222,74837,10.3,20,0.01,0
6030,133084,5.8,16,0.08,0
4200,41542,10.4,26,0.1,0
2623,50762,11.0,25,0.09,0
5159,104763,6.4,22,0.03,0
7708,26236,9.7,20,0.04,0
4045,42313,8.8,22,0.04,0
5781,37541,7.4,19,0.02,0
6127,137410,7.9,22,0.04,0
7420,39579,10.8,23,0.06,0
6763,70927,10.4,30,0.08,0
2474,125418,9.3,23,0.08,0
4131,146392,9.9,22,0.06,0
1361,148943,9.2,18,0.09,0
2079,106354,9.3,20,0.01,0
5207,62492,5.3,29,0.09,0
6299,98537,11.1,22,0.09,0
5602,111611,6.4,27,0.02,0
4793,56594,11.6,24,0.08,0
1057,90997,9.9,15,0.05,0
7315,38555,7.5,28,0.01,0
6454,141879,5.8,26,0.05,0
6790,21000,9.9,16,0.04,0
1467,63683,7.2,21,0.04,0
3010,34568,7.0,20,0.02,0
4985,126656,6.3,24,0.05,0
1596,79191,11.5,22,0.02,0
6245,29160,7.0,17,0.09,0
3738,22226,5.3,15,0.07,0
5820,140317,8.5,21,0.06,0
3191,75941,10.6,15,0.06,0
2016,58775,8.8,26,0.05,0
6607,94388,10.3,24,0.03,0
6034,134925,5.8,24,0.05,0
7682,142585,10.3,22,0.08,0
1198,117559,6.2,17,0.08,0
7609,147999,10.9,15,0.06,0
1257,92483,7.6,27,0.07,0
4552,117934,11.0,18,0.03,0
7536,53690,9.1,29,0.02,0
2878,22080,4.7,25,0.04,0
6105,119846,10.9,18,0.03,0
6444,149280,10.8,15,0.09,0
1838,84666,11.1,15,0.05,0
2229,139497,5.7,17,0.09,0
6140,33832,6.8,26,0.07,0
6139,113009,4.7,15,0.07,0
5751,79215,7.2,17,0.09,0
3840,32064,7.5,24,0.06,0
3470,135451,9.2,24,0.07,0
1141,126788,9.1,28,0.09,0
5024,137717,10.8,15,0.08,0
7704,70512,9.6,22,0.07,0
1020,124829,5.8,23,0.02,0
4332,125233,8.8,26,0.07,0
3044,84379,6.6,23,0.04,0
6707,35472,9.6,15,0.01,0
6936,126431,10.7,26,0.1,0
5818,102663,4.6,26,0.09,0
2497,99129,10.7,23,0.07,0
4930,106487,10.9,26,0.06,0
6642,111312,7.8,21,0.09,0
4474,127310,6.7,26,0.04,0
2944,134025,7.6,21,0.03,0
4521,128638,5.5,21,0.04,0
7176,137297,8.0,27,0.02,0
4145,93699,11.8,29,0.09,0
6120,111402,9.5,20,0.02,0
1172,68848,11.2,22,0.07,0
1866,71452,10.4,24,0.02,0
6822,63457,5.8,26,0.01,0
2450,59667,4.8,28,0.06,0
1797,76539,9.1,17,0.04,0
5752,58810,4.9,17,0.06,0
4375,66644,9.0,29,0.03,0
4947,24723,6.9,15,0.1,0
3728,95796,8.4,18,0.02,0
7274,76799,10.1,21,0.05,0
6937,136387,8.6,15,0.04,0
3291,140671,8.8,27,0.06,0
6622,100883,8.5,24,0.1,0
7895,145610,9.0,15,0.07,0
2670,80883,5.0,28,0.09,0
3936,140851,6.2,26,0.08,0
3920,59008,9.7,27,0.09,0
2397,140301,8.0,24,0.1,0
3282,129847,5.3,29,0.04,0
4360,78835,7.7,18,0.02,0
6393,127503,6.1,26,0.09,0
6705,143047,11.7,16,0.02,0
4054,128650,6.8,18,0.04,0
4365,147617,4.5,17,0.04,0
4622,115133,9.2,28,0.03,0
2245,44555,6.4,29,0.03,0
2873,35257,8.3,16,0.02,0
4904,149133,10.4,16,0.07,0
3493,136603,10.3,26,0.04,0
3921,31933,7.6,20,0.02,0
6414,91717,4.7,27,0.07,0
3980,111401,5.0,24,0.02,0
3330,127877,5.6,16,0.08,0
7441,128323,5.8,27,0.09,0
7333,33941,5.4,21,0.02,1
5349,92951,11.0,28,0.05,0
5194,73609,11.6,23,0.06,0
1595,110876,5.9,28,0.06,0
5326,83648,4.8,27,0.05,0
7512,147535,9.2,30,0.07,0
4656,53624,10.6,18,0.08,0
5497,62756,10.9,20,0.07,0
1395,81926,10.3,22,0.01,0
1962,116700,4.6,18,0.08,0
3478,133069,4.9,17,0.06,0
1648,51223,4.5,24,0.02,0
2747,42785,7.3,15,0.04,0
7859,104889,8.1,23,0.02,0
1221,35704,8.8,20,0.06,0
6187,118228,10.6,18,0.03,0
6983,99775,11.4,29,0.06,0
5407,133247,7.2,23,0.04,0
2353,110467,9.4,24,0.08,0
1917,103562,5.8,21,0.05,0
4860,108804,8.9,25,0.01,0
1681,116854,7.1,15,0.08,0
7225,139124,8.4,22,0.04,0
3555,134652,5.9,20,0.02,0
6423,30989,8.6,18,0.01,0
6099,104702,10.1,21,0.02,0
5447,120477,10.6,23,0.05,0
6383,137918,5.2,26,0.06,0
3820,32940,9.8,23,0.08,0
1622,45438,6.3,17,0.02,0
7794,87695,7.8,21,0.1,0
4732,115186,10.0,24,0.02,0
1099,47962,11.7,26,0.04,0
5771,50921,10.8,16,0.09,0
5488,97963,5.7,16,0.01,0
7454,59574,11.2,28,0.02,0
2105,47352,9.4,26,0.03,0
5898,101707,6.7,15,0.04,0
7875,148312,6.3,29,0.06,0
4621,67120,11.2,20,0.06,0
6682,32623,7.8,30,0.01,0
6344,31049,8.7,24,0.08,0
3450,86015,9.7,26,0.04,0
1566,54153,5.3,29,0.07,0
2059,113674,5.8,23,0.08,0
6833,96117,10.0,15,0.05,0
7839,62396,4.7,16,0.04,0
2194,29727,8.8,23,0.07,0
7890,39764,11.0,20,0.07,0
5112,38513,6.5,19,0.06,0
5579,136401,8.8,26,0.03,0
1740,52985,10.0,18,0.06,0
6920,41378,7.2,19,0.08,0
2446,102678,4.6,30,0.02,0
5586,35270,6.1,18,0.02,0
7339,133873,8.3,26,0.08,0
6644,60947,6.7,23,0.02,0
7261,70237,7.8,24,0.09,0
1910,47520,8.0,29,0.08,0
2374,86118,6.1,20,0.1,0
4798,133231,10.9,17,0.07,0
2705,77323,10.1,29,0.06,0
7138,27369,9.1,23,0.02,0
4949,48277,10.2,23,0.05,0
2198,92561,8.6,21,0.04,0
7455,23762,5.7,27,0.09,0
3760,127933,10.4,29,0.09,1
1408,90508,10.3,24,0.09,0
2058,28024,6.5,17,0.04,0
4201,103936,5.6,15,0.07,0
2142,79606,11.3,17,0.04,0
4075,133260,8.0,29,0.05,0
3706,98997,6.6,29,0.03,0
2949,110208,6.6,18,0.01,0
3053,128052,9.7,30,0.06,0
5864,83838,9.5,18,0.09,0
1202,65809,6.2,23,0.05,0
1606,113897,10.7,18,0.08,0
6160,28753,5.6,22,0.04,0
5527,37604,11.5,20,0.06,0
4428,90447,7.9,24,0.04,0
6044,32207,9.3,23,0.05,0
3611,52754,10.6,21,0.04,1
